invoice_id,invoice_number,vendor_id,invoice_date,po_id,subtotal,gst_rate,gst_amount,total_amount,bank_account,approver_employee_id,payment_status,is_fraud,fraud_type
INV01767,V012/2025/01767,V012,2025-08-07,PO00432,131724.71,18,23710.45,155435.16,100000095028,E015,Pending,0,none
INV01768,V025/2025/01768,V025,2025-02-15,,278891.8,12,33467.02,312358.82,100000197975,E020,Rejected,0,none
INV01769,V026/2025/01769,V026,2025-10-25,PO00018,348328.18,12,41799.38,390127.56,100000205894,E005,Paid,0,none
INV01770,V030/2025/01770,V030,2025-09-06,PO00238,331693.66,5,16584.68,348278.34,100000237570,E018,Paid,0,none
INV01771,V002/2026/01771,V002,2026-02-05,,360722.53,28,101002.31,461724.84,100000015838,E010,Pending,0,none
INV01772,V016/2025/01772,V016,2025-01-07,,233853.62,5,11692.68,245546.3,100000126704,E020,Paid,0,none
INV01773,V004/2025/01773,V004,2025-04-03,PO00475,56160.05,18,10108.81,66268.86,100000031676,E005,Paid,0,none
INV01774,V023/2026/01774,V023,2026-02-24,PO00067,41938.31,18,7548.9,49487.21,100000182137,E001,Paid,0,none
INV01775,V013/2025/01775,V013,2025-12-15,PO00357,327534.84,12,39304.18,366839.02,100000102947,E011,Paid,0,none
INV01776,V014/2025/01776,V014,2025-03-09,PO00418,112590.35,28,31525.3,144115.65,100000110866,E015,Rejected,0,none
INV01777,V022/2025/01777,V022,2025-01-28,PO00135,247017.66,28,69164.95,316182.61,100000174218,E008,Paid,0,none
INV01778,V008/2025/01778,V008,2025-10-10,PO00266,4314723.93,28,1208122.7,5522846.63,100000063352,E013,Pending,1,amount_anomaly
INV01779,V013/2025/01779,V013,2025-06-02,PO00357,339356.48,12,40722.78,380079.26,100000102947,E005,Paid,0,none
INV01780,V019/2026/01780,V019,2026-01-04,PO00321,659001.93,28,184520.54,843522.47,100000150461,E005,Paid,0,none
INV01781,V023/2025/01781,V023,2025-12-13,PO00067,60344.93,18,10862.09,71207.02,100000182137,E012,Paid,0,none
INV01782,V014/2026/01782,V014,2026-02-08,PO00255,232502.36,28,65100.66,297603.02,100000110866,E011,Paid,0,none
INV01783,V006/2025/01783,V006,2025-10-08,PO00074,206642.85,5,10332.14,216974.99,100000047514,E019,Rejected,0,none
INV01784,V022/2025/01784,V022,2025-10-18,PO00081,373186.19,28,104492.13,477678.32,100000174218,E003,Rejected,0,none
INV01785,V007/2025/01785,V007,2025-06-26,PO00488,498213.33,18,89678.4,587891.73,100000055433,E019,Paid,0,none
INV01786,V008/2025/01786,V008,2025-03-15,PO00058,281931.81,28,78940.91,360872.72,100000063352,E002,Paid,0,none
INV01787,V012/2025/01787,V012,2025-07-26,PO00460,94202.19,18,16956.39,111158.58,100000095028,E020,Pending,0,none
INV01788,V027/2026/01788,V027,2026-06-06,PO00478,613547.22,5,30677.36,644224.58,100000213813,E008,Paid,0,none
INV01789,V028/2025/01789,V028,2025-11-14,PO00495,189130.42,18,34043.47,223173.89,100187581913,E012,Paid,1,bank_account_change
INV01790,V007/2025/01790,V007,2025-02-14,,213025.28,18,38344.55,251369.83,100000055433,E016,Pending,0,none
INV01791,V027/2025/01791,V027,2025-12-08,,120729.9,5,6036.5,126766.4,100000213813,E016,Pending,0,none
INV01792,V010/2026/01792,V010,2026-06-19,PO00353,415229.31,5,20761.47,435990.78,100000079190,E019,Paid,0,none
INV01793,V030/2025/01793,V030,2025-02-14,,281553.58,5,14077.68,295631.26,100000237570,E013,Pending,0,none
INV01794,V016/2026/01794,V016,2026-05-22,PO00100,1041684.86,5,52084.24,1093769.1,100000126704,E009,Paid,1,amount_anomaly
INV01795,V024/2025/01795,V024,2025-11-23,PO00272,284691.97,28,79713.75,364405.72,100000190056,E002,Paid,0,none
INV01796,V004/2025/01796,V004,2025-12-07,PO00066,64821.65,18,11667.9,76489.55,100000031676,E015,Paid,0,none
INV01797,V026/2025/01797,V026,2025-09-01,PO00214,413911.28,12,49669.35,463580.63,100188403907,E013,Paid,1,bank_account_change
INV01798,V018/2025/01798,V018,2025-11-13,PO00146,504883.13,12,60585.98,565469.11,100000142542,E004,Pending,0,none
INV01799,V014/2025/01799,V014,2025-10-09,PO00113,207700.97,28,58156.27,265857.24,100000110866,E004,Paid,0,none
INV01800,V028/2025/01800,V028,2025-03-15,,475462.37,18,85583.23,561045.6,100000221732,E019,Paid,1,missing_po
INV01801,V029/2026/01801,V029,2026-05-13,PO00005,292166.21,12,35059.95,327226.16,100000229651,E002,Paid,0,none
INV01802,V018/2025/01802,V018,2025-05-21,PO00042,577611.63,12,69313.4,646925.03,100000142542,E003,Paid,0,none
INV01803,V010/2025/01803,V010,2025-02-13,,183202.64,5,9160.13,192362.77,100000079190,E010,Paid,0,none
INV01804,V028/2026/01804,V028,2026-01-14,,218382.92,18,39308.92,257691.84,100000221732,E005,Paid,0,none
INV01805,V009/2025/01805,V009,2025-09-20,PO00497,140064.59,12,16807.75,156872.34,100000071271,E009,Paid,0,none
INV01806,V016/2026/01806,V016,2026-01-09,PO00062,252272.72,5,12613.64,264886.36,100000126704,E018,Paid,0,none
INV01807,V008/2025/01807,V008,2025-03-30,PO00414,268917.72,28,75296.96,344214.68,100189308655,E003,Paid,1,bank_account_change
INV01808,V019/2025/01808,V019,2025-07-14,PO00434,458288.16,28,128320.69,586608.85,100000150461,E015,Paid,0,none
INV01809,V019/2025/01809,V019,2025-04-25,PO00168,330720.67,28,92601.79,423322.46,100000150461,E014,Paid,0,none
INV01810,V005/2025/01810,V005,2025-10-25,,2080785.83,18,374541.45,2455327.28,100000039595,E020,Paid,1,threshold_avoidance
INV01811,V020/2025/01811,V020,2025-01-13,PO00020,466394.24,5,23319.71,489713.95,100000158380,E003,Paid,1,threshold_avoidance
INV01812,V012/2025/01530,V020,2025-03-19,PO00186,171461.56,18,30863.08,202324.64,100000158380,E013,Paid,1,duplicate
INV01813,V007/2025/01813,V007,2025-04-29,,488480.55,18,87926.5,576407.05,100000055433,E015,Pending,0,none
INV01814,V002/2026/01814,V002,2026-04-02,PO00455,435472.88,28,121932.41,557405.29,100000015838,E007,Paid,0,none
INV01815,V030/2026/01815,V030,2026-02-07,,434510.34,5,21725.52,456235.86,100000237570,E003,Paid,0,none
INV01816,V022/2025/01816,V022,2025-09-21,PO00124,390627.2,28,109375.62,500002.82,100000174218,E019,Paid,0,none
INV01817,V017/2025/01817,V017,2025-04-07,PO00395,94138.5,28,26358.78,120497.28,100000134623,E011,Rejected,0,none
INV01818,V016/2025/01818,V016,2025-04-08,PO00048,273492.78,5,13674.64,287167.42,100000126704,E017,Paid,0,none
INV01819,V018/2025/01819,V018,2025-04-18,PO00268,624825.21,12,74979.02,699804.23,100000142542,E020,Paid,0,none
INV01820,V011/2025/01820,V011,2025-05-06,PO00049,803476.08,28,224973.3,1028449.38,100000087109,E009,Paid,1,amount_anomaly
INV01821,V005/2026/01821,V005,2026-05-09,PO00198,100103.66,18,18018.66,118122.32,100000039595,E012,Paid,0,none
INV01822,V022/2026/01822,V022,2026-02-02,PO00036,330195.23,28,92454.66,422649.89,100000174218,E018,Paid,0,none
INV01823,V001/2025/01823,V001,2025-05-25,,77891.98,12,9347.04,87239.02,100000007919,E008,Pending,0,none
INV01824,V010/2026/00846A,V029,2025-05-04,PO00264,2354628.4,12,282555.41,2637183.81,100000229651,E014,Pending,1,near_duplicate
INV01825,V030/2025/01825,V030,2025-12-25,PO00324,484818.62,5,24240.93,509059.55,100000237570,E012,Paid,0,none
INV01826,V025/2025/01826,V025,2025-03-20,PO00107,320516.46,12,38461.98,358978.44,100000197975,E004,Paid,0,none
INV01827,V024/2025/01827,V024,2025-09-30,PO00171,235977.26,28,66073.63,302050.89,100000190056,E010,Paid,0,none
INV01828,V013/2026/01828,V013,2026-03-31,PO00227,282124.1,12,33854.89,315978.99,100000102947,E001,Paid,0,none
INV01829,V001/2025/01829,V001,2025-08-23,PO00423,85970.08,12,10316.41,96286.49,100000007919,E018,Pending,0,none
INV01830,V025/2025/01830,V025,2025-07-31,PO00446,491199.37,12,58943.92,550143.29,100000197975,E011,Paid,0,none
INV01831,V013/2025/01831,V013,2025-10-10,,253303.08,12,30396.37,283699.45,100000102947,E017,Paid,0,none
INV01832,V003/2026/01832,V003,2026-05-10,PO00179,170625.82,5,8531.29,179157.11,100000023757,E008,Paid,0,none
INV01833,V016/2025/01833,V016,2025-10-24,PO00199,216089.35,5,10804.47,226893.82,100000126704,E019,Paid,0,none
INV01834,V017/2026/01834,V017,2026-01-10,PO00476,86978.01,28,24353.84,111331.85,100000134623,E005,Rejected,0,none
INV01835,V019/2025/01375,V009,2026-05-16,PO00279,419174.19,28,117368.77,536542.96,100000071271,E001,Paid,1,duplicate
INV01836,V029/2026/01836,V029,2026-04-04,PO00079,172318.13,12,20678.18,192996.31,100000229651,E010,Paid,0,none
INV01837,V002/2025/01837,V002,2025-01-28,PO00193,188499.15,28,52779.76,241278.91,100000015838,E009,Pending,0,none
INV01838,V006/2025/01838,V006,2025-07-24,PO00367,409127.57,5,20456.38,429583.95,100000047514,E007,Paid,0,none
INV01839,V010/2025/01839,V010,2025-07-06,,1043523.94,5,52176.2,1095700.14,100000079190,E005,Paid,0,none
INV01840,V002/2025/01840,V002,2025-06-14,PO00278,330945.7,28,92664.8,423610.5,100000015838,E011,Paid,0,none
INV01841,V021/2025/01841,V021,2025-08-19,PO00122,73993.09,28,20718.06,94711.15,100000166299,E016,Paid,0,none
INV01842,V019/2026/01842,V019,2026-03-04,PO00223,430530.73,28,120548.6,551079.33,100000150461,E009,Pending,0,none
INV01843,V020/2025/01843,V020,2025-11-21,PO00468,143416.13,5,7170.81,150586.94,100000158380,E002,Paid,0,none
INV01844,V026/2025/01844,V026,2025-09-15,PO00286,190271.89,12,22832.63,213104.52,100000205894,E001,Paid,0,none
INV01845,V002/2025/01845,V002,2025-05-28,,465714.41,28,130400.04,596114.45,100000015838,E005,Paid,0,none
INV01846,V008/2025/01846,V008,2025-07-21,PO00346,538818.2,12,64658.18,603476.38,100000063352,E004,Paid,1,gst_mismatch
INV01847,V020/2025/01847,V020,2025-12-11,PO00385,133402.16,5,6670.11,140072.27,100000158380,E012,Pending,0,none
INV01848,V001/2025/01848,V001,2025-10-01,PO00296,69792.74,12,8375.13,78167.87,100000007919,E006,Paid,0,none
INV01849,V023/2025/01849,V023,2025-01-21,,71616.71,18,12891.01,84507.72,100000182137,E017,Pending,0,none
INV01850,V024/2025/01850,V024,2025-03-13,,198406.61,28,55553.85,253960.46,100000190056,E013,Paid,0,none
INV01851,V025/2026/01851,V025,2026-04-26,PO00056,242172.93,12,29060.75,271233.68,100000197975,E001,Paid,0,none
INV01852,V019/2025/01852,V019,2025-02-10,,760053.41,28,212814.96,972868.37,100194108569,E018,Pending,1,bank_account_change
INV01853,V001/2026/01853,V001,2026-05-14,PO00153,51559.26,12,6187.11,57746.37,100000007919,E015,Pending,0,none
INV01854,V009/2025/01854,V009,2025-12-15,PO00148,221090.07,12,26530.81,247620.88,100000071271,E020,Paid,0,none
INV01855,V017/2025/01855,V017,2025-02-14,PO00055,58456.26,28,16367.75,74824.01,100194406918,E015,Pending,1,bank_account_change
INV01856,V022/2025/01856,V022,2025-03-05,PO00197,303943.91,28,85104.29,389048.2,100000174218,E009,Paid,0,none
INV01857,V013/2026/01857,V013,2026-02-09,PO00444,342669.64,12,41120.36,383790.0,100000102947,E004,Paid,0,none
INV01858,V016/2025/01858,V016,2025-12-08,PO00439,372881.44,5,18644.07,391525.51,100000126704,E002,Paid,0,none
INV01859,V021/2025/01859,V021,2025-11-27,PO00072,67733.85,18,12192.09,79925.94,100000166299,E019,Pending,1,gst_mismatch
INV01860,V008/2025/01860,V008,2025-04-13,PO00458,183768.57,28,51455.2,235223.77,100000063352,E011,Paid,0,none
INV01861,V029/2025/01861,V029,2025-04-06,PO00082,356360.63,12,42763.28,399123.91,100000229651,E002,Paid,0,none
INV01862,V013/2026/01862,V013,2026-01-27,,274941.41,12,32992.97,307934.38,100000102947,E002,Paid,0,none
INV01863,V007/2025/01863,V007,2025-01-21,PO00320,387999.23,18,69839.86,457839.09,100000055433,E002,Paid,0,none
INV01864,V014/2025/01864,V014,2025-12-03,,258319.41,28,72329.44,330648.85,100000110866,E014,Paid,0,none
INV01865,V006/2026/01865,V006,2026-02-22,,238529.07,5,11926.45,250455.52,100000047514,E001,Paid,0,none
INV01866,V001/2026/01866,V001,2026-05-03,PO00213,57131.13,12,6855.74,63986.87,100000007919,E019,Paid,0,none
INV01867,V015/2026/01867,V015,2026-03-30,,295044.15,12,35405.3,330449.45,100000118785,E001,Paid,0,none
INV01868,V006/2025/01551,V028,2026-01-15,,256885.7,5,12844.28,269729.98,100000221732,E014,Paid,1,duplicate
INV01869,V018/2025/01869,V018,2025-08-11,,587094.65,12,70451.36,657546.01,100000142542,E004,Paid,0,none
INV01870,V015/2025/01870,V015,2025-04-24,PO00119,352904.59,12,42348.55,395253.14,100000118785,E017,Paid,0,none
INV01871,V027/2025/01508,V018,2026-06-11,PO00298,192891.72,5,9644.59,202536.31,100000142542,E012,Pending,1,duplicate
INV01872,V026/2025/01872,V026,2025-05-16,PO00293,535376.41,12,64245.17,599621.58,100000205894,E016,Paid,0,none
INV01873,V015/2025/01873,V015,2025-10-12,PO00420,367026.96,12,44043.24,411070.2,100000118785,E003,Paid,0,none
INV01874,V003/2025/01874,V003,2025-09-25,PO00064,277642.86,18,49975.71,327618.57,100000023757,E004,Paid,1,gst_mismatch
INV01875,V013/2026/01875,V013,2026-01-14,PO00457,476735.66,12,57208.28,533943.94,100000102947,E019,Paid,0,none
INV01876,V002/2025/01876,V002,2025-03-30,PO00294,276179.83,28,77330.35,353510.18,100000015838,E007,Paid,0,none
INV01877,V011/2025/01877,V011,2025-05-19,PO00429,155220.35,28,43461.7,198682.05,100000087109,E014,Pending,0,none
INV01878,V008/2026/01878,V008,2026-04-07,PO00031,443062.06,28,124057.38,567119.44,100000063352,E014,Rejected,0,none
INV01879,V021/2026/01879,V021,2026-05-27,PO00250,133976.28,28,37513.36,171489.64,100000166299,E003,Paid,0,none
INV01880,V020/2026/01880,V020,2026-02-05,PO00228,132991.19,5,6649.56,139640.75,100000158380,E005,Pending,0,none
INV01881,V005/2026/01881,V005,2026-02-07,,126393.73,18,22750.87,149144.6,100000039595,E012,Paid,0,none
INV01882,V016/2026/01882,V016,2026-03-18,,262759.16,5,13137.96,275897.12,100000126704,E019,Paid,0,none
INV01883,V010/2025/01883,V010,2025-02-20,PO00118,285524.22,5,14276.21,299800.43,100000079190,E019,Paid,0,none
INV01884,V007/2025/01884,V007,2025-11-17,PO00412,583308.85,18,104995.59,688304.44,100000055433,E013,Paid,0,none
INV01885,V016/2026/01885,V016,2026-03-24,PO00062,385946.48,5,19297.32,405243.8,100000126704,E007,Paid,0,none
INV01886,V026/2025/01886,V026,2025-05-16,PO00330,576111.98,12,69133.44,645245.42,100000205894,E005,Rejected,0,none
INV01887,V009/2025/01887,V009,2025-07-08,PO00157,241897.57,12,29027.71,270925.28,100000071271,E009,Paid,0,none
INV01888,V004/2025/01888,V004,2025-11-15,PO00276,81786.12,18,14721.5,96507.62,100000031676,E012,Pending,0,none
INV01889,V022/2026/01889,V022,2026-01-09,PO00125,76861.43,28,21521.2,98382.63,100000174218,E014,Pending,1,threshold_avoidance
INV01890,V002/2025/01890,V002,2025-09-25,,413424.47,28,115758.85,529183.32,100000015838,E009,Pending,0,none
INV01891,V004/2025/01891,V004,2025-01-06,PO00023,61226.47,18,11020.76,72247.23,100000031676,E006,Paid,0,none
INV01892,V009/2025/01892,V009,2025-05-03,PO00045,360893.38,12,43307.21,404200.59,100000071271,E017,Paid,0,none
INV01893,V006/2026/01893,V006,2026-02-06,PO00312,147809.29,5,7390.46,155199.75,100000047514,E001,Paid,0,none
INV01894,V025/2025/01894,V025,2025-01-03,,555452.29,12,66654.27,622106.56,100000197975,E020,Paid,0,none
INV01895,V010/2025/01895,V010,2025-11-28,PO00226,229054.78,5,11452.74,240507.52,100000079190,E014,Paid,0,none
INV01896,V015/2025/01896,V015,2025-06-29,PO00119,643452.0,12,77214.24,720666.24,100000118785,E003,Paid,0,none
INV01897,V004/2025/01897,V004,2025-11-28,PO00076,62813.67,18,11306.46,74120.13,100000031676,E020,Paid,0,none
INV01898,V001/2025/01898,V001,2025-04-07,PO00262,105864.44,12,12703.73,118568.17,100000007919,E016,Pending,1,po_overbilling
INV01899,V018/2025/01899,V018,2025-12-21,PO00221,231252.94,12,27750.35,259003.29,100000142542,E007,Paid,0,none
INV01900,V004/2025/01210A,V020,2025-02-26,PO00499,36805.13,5,1840.26,38645.39,100000158380,E002,Paid,1,near_duplicate
INV01901,V011/2025/01901,V011,2025-07-17,,329158.94,28,92164.5,421323.44,100000087109,E020,Pending,0,none
INV01902,V018/2026/01902,V018,2026-03-12,PO00012,820679.2,12,98481.5,919160.7,100000142542,E011,Paid,0,none
INV01903,V015/2025/01903,V015,2025-12-01,PO00119,265336.28,12,31840.35,297176.63,100000118785,E007,Paid,0,none
INV01904,V012/2025/01904,V012,2025-06-15,PO00219,100797.39,18,18143.53,118940.92,100000095028,E001,Paid,0,none
INV01905,V002/2025/01905,V002,2025-04-25,PO00384,508176.95,28,142289.55,650466.5,100000015838,E015,Paid,0,none
INV01906,V022/2025/01906,V022,2025-03-26,,389357.04,28,109019.97,498377.01,100000174218,E008,Paid,0,none
INV01907,V017/2025/01907,V017,2025-08-31,PO00015,65891.24,28,18449.55,84340.79,100000134623,E007,Paid,0,none
INV01908,V022/2026/01908,V022,2026-05-16,PO00081,692162.61,28,193805.53,885968.14,100000174218,E007,Paid,0,none
INV01909,V015/2025/01909,V015,2025-10-11,PO00218,347531.37,12,41703.76,389235.13,100000118785,E006,Paid,0,none
INV01910,V022/2026/01910,V022,2026-06-18,PO00244,191412.76,28,53595.57,245008.33,100000174218,E002,Paid,0,none
INV01911,V006/2026/01911,V006,2026-03-25,PO00366,337209.29,5,16860.46,354069.75,100000047514,E004,Rejected,0,none
INV01912,V027/2026/01912,V027,2026-01-24,,226542.99,5,11327.15,237870.14,100000213813,E018,Paid,0,none
INV01913,V011/2026/01913,V011,2026-05-18,PO00477,381828.68,28,106912.03,488740.71,100000087109,E018,Paid,1,threshold_avoidance
INV01914,V019/2025/01914,V019,2025-11-30,PO00225,341954.97,28,95747.39,437702.36,100000150461,E007,Paid,0,none
INV01915,V018/2025/01277,V022,2025-06-25,PO00417,724784.71,12,86974.17,811758.88,100000174218,E013,Paid,1,duplicate
INV01916,V013/2025/01916,V013,2025-01-13,PO00337,272177.91,12,32661.35,304839.26,100000102947,E013,Paid,0,none
INV01917,V014/2025/01917,V014,2025-12-19,PO00255,207415.07,28,58076.22,265491.29,100000110866,E004,Paid,0,none
INV01918,V001/2026/01918,V001,2026-04-18,,437513.18,12,52501.58,490014.76,100000007919,E016,Paid,1,threshold_avoidance
INV01919,V026/2026/00775A,V020,2025-02-19,PO00052,448079.02,5,22403.95,470482.97,100000158380,E019,Paid,1,near_duplicate
INV01920,V012/2025/01920,V012,2025-10-08,PO00202,114635.12,18,20634.32,135269.44,100000095028,E013,Paid,0,none
INV01921,V016/2026/01921,V016,2026-01-05,PO00387,288656.31,5,14432.82,303089.13,100000126704,E004,Pending,0,none
INV01922,V023/2026/01922,V023,2026-01-17,PO00323,53617.04,18,9651.07,63268.11,100000182137,E013,Paid,0,none
INV01923,V002/2025/01923,V002,2025-03-11,PO00216,275741.15,28,77207.52,352948.67,100000015838,E020,Paid,0,none
INV01924,V020/2025/01924,V020,2025-03-28,PO00112,91928.43,5,4596.42,96524.85,100000158380,E015,Pending,1,threshold_avoidance
INV01925,V017/2025/01925,V017,2025-03-03,PO00015,70743.38,28,19808.15,90551.53,100000134623,E013,Pending,0,none
INV01926,V027/2025/01926,V027,2025-03-16,,99039.56,5,4951.98,103991.54,100000213813,E020,Paid,0,none
INV01927,V013/2026/01927,V013,2026-05-08,PO00215,429644.73,12,51557.37,481202.1,100000102947,E019,Paid,0,none
INV01928,V025/2026/01928,V025,2026-05-22,PO00492,185283.69,12,22234.04,207517.73,100000197975,E004,Paid,0,none
INV01929,V014/2026/01929,V014,2026-03-12,PO00172,444160.01,28,124364.8,568524.81,100000110866,E006,Paid,0,none
INV01930,V010/2026/01930,V010,2026-05-20,PO00002,500255.7,5,25012.78,525268.48,100000079190,E013,Pending,0,none
INV01931,V001/2025/01931,V001,2025-10-07,PO00469,51852.2,12,6222.26,58074.46,100000007919,E002,Paid,0,none
INV01932,V007/2025/01932,V007,2025-06-11,,384706.72,18,69247.21,453953.93,100000055433,E005,Paid,0,none
INV01933,V009/2026/01933,V009,2026-04-30,PO00299,458751.63,12,55050.2,513801.83,100000071271,E008,Paid,0,none
INV01934,V027/2025/01934,V027,2025-10-25,PO00068,288355.96,5,14417.8,302773.76,100000213813,E007,Paid,0,none
INV01935,V021/2026/01935,V021,2026-05-26,,101390.37,28,28389.3,129779.67,100000166299,E008,Paid,0,none
INV01936,V002/2025/01936,V002,2025-03-15,,375767.59,28,105214.92,480982.51,100000015838,E018,Pending,1,threshold_avoidance
INV01937,V013/2026/01937,V013,2026-01-23,,447723.45,12,53726.81,501450.26,100000102947,E009,Paid,1,missing_po
INV01938,V021/2025/01938,V021,2025-07-07,PO00117,207711.23,28,58159.14,265870.37,100000166299,E009,Paid,0,none
INV01939,V013/2026/01939,V013,2026-04-30,PO00337,350020.21,12,42002.43,392022.64,100000102947,E007,Paid,0,none
INV01940,V023/2025/01940,V023,2025-10-16,,33428.06,18,6017.05,39445.11,100000182137,E011,Paid,0,none
INV01941,V014/2026/01941,V014,2026-04-17,PO00467,230276.76,28,64477.49,294754.25,100000110866,E017,Paid,0,none
INV01942,V027/2026/01942,V027,2026-04-20,PO00389,118891.98,5,5944.6,124836.58,100000213813,E017,Pending,0,none
INV01943,V013/2025/01943,V013,2025-10-06,PO00362,437552.42,12,52506.29,490058.71,100000102947,E002,Paid,0,none
INV01944,V022/2025/01944,V022,2025-11-23,PO00006,2345939.41,28,656863.04,3002802.45,100000174218,E007,Paid,1,amount_anomaly
INV01945,V021/2026/01945,V021,2026-06-13,PO00117,39213.21,28,10979.7,50192.91,100000166299,E012,Paid,0,none
INV01946,V028/2025/01409A,V011,2025-03-05,PO00400,227087.79,28,63584.58,290672.37,100000087109,E014,Pending,1,near_duplicate
INV01947,V011/2025/01947,V011,2025-07-30,PO00427,382646.65,28,107141.06,489787.71,100000087109,E019,Paid,0,none
